Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
765,120,RL,3.4339872044851463,9.164296433474776,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,Gd,Gd,PConc,437,1057,0,1494,GasA,Ex,Y,7.3098814858247865,0,7.3098814858247865,1,1,1,2,0.6931471805599453,Ex,6,Typ,1,2,481,Y,0,30,0,4,2006,WD,Normal,12.506177237980511,1,1,1,1,0
766,20,RL,4.330733340286331,9.58795455192857,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1498,1498,GasA,Ex,Y,7.317876198626496,0,7.317876198626496,0,2,0,2,0.6931471805599453,Ex,6,Typ,1,2,592,Y,0,174,0,8,2008,New,Partial,12.484204257170104,1,1,1,1,0
767,60,RL,4.394449154672439,9.25167423546916,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,394,0,586,980,GasA,TA,Y,6.8885724595653635,734,7.44716835960004,0,2,1,3,0.6931471805599453,TA,7,Typ,1,2,496,Y,228,66,156,3,2010,WD,Normal,12.188417710291453,1,1,0,0,0
768,50,RL,4.330733340286331,9.434203664214742,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,660,0,323,983,GasA,Ex,Y,6.891625897052253,767,7.467942332285852,1,2,0,4,0.6931471805599453,TA,7,Mod,0,1,423,Y,245,0,156,7,2008,WD,Normal,11.982929094215963,1,1,0,0,1
769,20,RL,4.2626798770413155,9.116139576577355,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24,0,1836,1860,GasA,Ex,Y,7.515889085215125,0,7.515889085215125,0,2,0,3,0.6931471805599453,Gd,8,Typ,1,2,484,Y,120,33,0,10,2006,WD,Normal,12.28690119819279,1,1,1,0,0
770,60,RL,3.871201010907891,10.887530386461101,Pave,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,Ex,TA,PConc,1416,0,234,1650,GasA,Ex,Y,7.43307534889858,1589,8.09559870137819,1,3,1,4,0.6931471805599453,Ex,12,Mod,1,3,841,Y,503,36,0,6,2010,WD,Normal,13.195613839143922,1,1,0,0,0
771,85,RL,4.2633832685897595,8.889170455363413,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,685,0,173,858,GasA,TA,Y,6.755768921984255,0,6.755768921984255,1,1,0,2,0.6931471805599453,TA,5,Typ,0,2,576,Y,120,0,0,4,2009,WD,Normal,11.812289042195847,1,1,1,0,1
772,20,RL,4.219507705176107,9.09133158539398,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,836,0,0,836,GasA,TA,Y,7.107425474110705,0,7.107425474110705,0,1,0,2,0.6931471805599453,TA,6,Typ,0,2,396,Y,0,0,0,4,2006,COD,Normal,11.532728092266408,1,1,1,1,1
773,80,RL,4.553876891600541,8.964439833539357,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,422,127,480,1029,GasA,TA,Y,7.0192966537150445,0,7.0192966537150445,1,1,0,3,0.6931471805599453,TA,6,Typ,1,2,672,Y,144,0,0,3,2010,WD,Abnorml,11.580584113444043,1,1,1,0,1
774,20,RL,4.2626798770413155,9.225327501784431,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,456,0,456,912,GasA,Ex,Y,6.816735880594968,0,6.816735880594968,0,1,0,2,0.6931471805599453,TA,5,Typ,0,1,275,Y,0,0,0,7,2007,COD,Normal,11.648330101976432,1,1,1,1,1
775,20,RL,4.709530201312334,9.562896846651167,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1935,1935,GasA,Gd,Y,7.587817219993427,0,7.587817219993427,0,2,0,3,0.6931471805599453,Gd,9,Typ,1,3,895,Y,315,45,0,7,2007,New,Partial,12.886641043883259,1,1,1,0,0
776,120,RM,3.4965075614664802,8.412054873292933,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,866,0,338,1204,GasA,Ex,Y,7.094234845924755,0,7.094234845924755,1,2,0,2,0.6931471805599453,TA,5,Typ,0,2,412,Y,0,247,0,6,2009,WD,Normal,11.99535161421452,1,1,1,1,0
777,20,RL,4.465908118654584,9.324650718153594,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,20,0,1594,1614,GasA,Ex,Y,7.387090235656757,0,7.387090235656757,0,2,0,3,0.6931471805599453,Gd,7,Typ,0,3,865,Y,144,59,0,7,2006,New,Partial,12.308177868467327,1,1,1,0,0
778,20,RL,4.61512051684126,9.499346567390095,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,762,0,102,864,GasA,TA,Y,6.796823718274855,0,6.796823718274855,1,1,0,3,0.6931471805599453,TA,5,Typ,1,2,440,Y,241,0,0,6,2006,WD,Normal,11.867097278690842,1,1,1,0,1
779,90,RH,4.110873864173311,9.036106025364846,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,0,0,0,0,GasA,TA,Y,7.611347717403621,0,7.611347717403621,0,2,0,4,1.0986122886681098,TA,10,Typ,2,2,630,Y,0,0,0,10,2007,WD,Normal,11.877568578558138,1,0,1,1,1
780,90,RL,4.3694478524670215,9.262078567380597,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,TA,TA,CBlock,975,0,0,975,GasA,TA,Y,6.912742820493176,0,6.912742820493176,1,1,0,2,0.6931471805599453,TA,4,Typ,0,2,504,Y,0,0,0,5,2006,WD,Normal,11.813030057420567,1,1,1,1,1
781,20,RL,4.1588830833596715,8.971575439759016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,1237,1237,GasA,Gd,Y,7.134093721192866,0,7.134093721192866,0,2,0,3,0.6931471805599453,TA,6,Typ,1,2,402,Y,220,21,0,6,2007,WD,Normal,12.078239274020289,1,1,1,0,0
782,60,RL,4.189654742026425,8.875426919818963,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,387,0,374,761,GasA,Ex,Y,6.698268054115413,793,7.38025578842646,0,2,1,3,0.6931471805599453,Gd,7,Typ,0,2,484,Y,0,124,0,7,2006,WD,Normal,12.077670930725649,1,1,0,1,0
783,20,RL,4.219507705176107,9.698061122027077,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1413,1413,GasA,Ex,Y,7.266128779556451,0,7.266128779556451,0,2,0,3,0.6931471805599453,Gd,6,Typ,0,2,605,Y,0,33,0,6,2009,WD,Normal,12.139398512262181,1,1,1,1,0
784,85,RL,4.2633832685897595,9.116249448576587,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,TA,Gd,PConc,1097,0,0,1097,GasA,Ex,Y,7.01301578963963,0,7.01301578963963,1,1,0,1,0.6931471805599453,Gd,4,Typ,1,2,602,Y,303,30,0,7,2009,WD,Normal,12.016726473799254,1,1,1,0,0
785,75,RM,3.58351893845611,8.748463629942055,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,CBlock,0,0,742,742,GasA,Ex,Y,6.610696044717759,742,7.3031700512368,0,2,0,3,0.6931471805599453,TA,9,Typ,1,0,0,Y,0,291,134,6,2008,WD,Normal,11.759785542901755,0,1,0,1,0
786,20,RL,4.2633832685897595,9.189218875354072,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,251,630,491,1372,GasA,TA,Y,7.202661196523238,0,7.202661196523238,0,2,0,3,0.6931471805599453,TA,7,Typ,1,2,457,Y,0,0,0,9,2009,WD,Normal,11.992260421644849,1,1,1,1,1
787,50,RM,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,686,0,0,686,GasA,TA,Y,6.874198495453294,686,7.410347097821024,1,2,0,4,0.6931471805599453,TA,7,Typ,0,1,416,Y,0,0,196,6,2010,WD,Normal,11.842229212112828,1,1,0,1,1
788,60,RL,4.343805421853684,9.224539091375995,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,656,0,300,956,GasA,Ex,Y,6.863803391452954,1128,7.642524134232902,1,2,1,4,0.6931471805599453,Gd,8,Typ,0,2,618,Y,0,45,0,1,2010,WD,Normal,12.358793732547838,1,1,0,1,0
789,20,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,901,901,GasA,Ex,Y,6.804614520062624,0,6.804614520062624,0,1,0,2,0.6931471805599453,TA,4,Typ,0,1,281,Y,0,0,0,8,2008,WD,Normal,11.588960151246226,1,1,1,1,1
790,60,RL,4.2633832685897595,9.40968291310444,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,568,0,264,832,GasA,Gd,Y,6.884486652042782,1111,7.643961949002529,0,2,1,5,0.6931471805599453,Gd,9,Typ,0,2,444,Y,133,168,0,7,2007,WD,Normal,12.141534124392603,1,1,0,0,0
791,120,RL,3.784189633918261,8.065579427282092,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,16,0,1129,1145,GasA,Ex,Y,7.044032897274685,0,7.044032897274685,0,2,0,2,0.6931471805599453,Gd,5,Typ,1,2,397,Y,100,16,0,9,2009,WD,Normal,11.984178313616395,1,1,1,0,0
792,80,RL,4.2633832685897595,9.335562336729565,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,539,0,490,1029,GasA,TA,Y,6.968850378341948,0,6.968850378341948,1,1,0,3,0.6931471805599453,TA,5,Typ,2,2,539,Y,120,0,0,5,2007,WD,Normal,11.896826395162552,1,1,1,0,1
793,60,RL,4.532599493153256,9.202409001649903,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,862,0,255,1117,GasA,Ex,Y,7.028201432058005,886,7.607878073278507,1,2,1,3,0.6931471805599453,TA,8,Typ,1,2,455,Y,180,130,0,6,2007,WD,Normal,12.50539915757667,1,1,0,0,0
794,20,RL,4.343805421853684,9.122492281402987,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,0,0,1496,1496,GasA,Ex,Y,7.311218384419629,0,7.311218384419629,0,2,0,3,0.6931471805599453,Gd,7,Typ,0,2,474,Y,168,130,0,6,2007,New,Partial,12.323855681186558,1,1,1,0,0
795,60,RL,4.2633832685897595,9.290352309945568,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,712,712,GasA,Ex,Y,6.99117688712121,809,7.547501682814967,0,2,1,3,0.6931471805599453,Gd,7,Typ,1,2,409,Y,143,46,0,10,2008,WD,Normal,12.178187442040638,1,1,0,0,0
796,60,RL,4.2626798770413155,9.036106025364846,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,650,650,GasA,TA,Y,6.790097235513905,676,7.355641102974253,0,2,1,3,0.6931471805599453,TA,7,Typ,1,2,476,Y,0,50,0,4,2010,WD,Normal,12.049418835484797,1,1,0,1,0
797,20,RL,4.276666119016055,9.011645501064283,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,0,0,660,660,GasA,Ex,Y,7.1592919047975645,0,7.1592919047975645,0,1,1,3,0.6931471805599453,TA,7,Typ,1,2,528,Y,138,0,0,4,2007,WD,Normal,11.874090314181814,1,1,1,0,1
798,20,RL,4.060443010546419,8.946114375560743,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,570,0,203,773,GasA,Gd,Y,6.651571873589727,0,6.651571873589727,0,1,0,2,0.6931471805599453,TA,4,Typ,0,1,240,Y,0,0,0,4,2008,WD,Abnorml,11.608235644774552,1,1,1,1,1
799,60,RL,4.653960350157523,9.511851382364405,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0,0,1926,1926,GasA,Ex,Y,7.584264818389059,1174,8.052296499538647,0,3,1,4,0.6931471805599453,Ex,11,Typ,2,3,820,Y,144,78,0,7,2009,New,Partial,13.091904169919621,1,1,0,0,0
800,50,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,569,0,162,731,GasA,Ex,Y,6.889591308354466,787,7.478169694159785,1,1,1,3,0.6931471805599453,Gd,7,Typ,2,1,240,Y,0,0,264,6,2007,WD,Normal,12.072541252905651,1,1,0,1,1
801,60,RL,4.382026634673881,9.457122321855792,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,462,0,154,616,GasA,Gd,Y,6.424869023905388,1072,7.4318919168078,1,2,1,4,0.6931471805599453,Gd,8,Typ,0,2,603,Y,403,114,185,5,2008,WD,Normal,12.206072645530174,1,1,0,0,0
802,30,RM,3.713572066704308,8.476579508530941,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,197,0,999,1196,GasA,Ex,Y,7.087573705557973,0,7.087573705557973,1,1,0,2,0.6931471805599453,TA,5,Typ,0,2,440,Y,0,0,0,7,2007,WD,Normal,11.607326140391713,1,1,1,1,1
803,60,RL,4.1588830833596715,9.011889433252344,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,648,0,80,728,GasA,Ex,Y,6.591673732008658,728,7.284134806195205,1,2,1,3,0.6931471805599453,Gd,7,Typ,1,2,410,Y,36,18,0,10,2008,WD,Normal,12.14950229404178,1,1,0,0,0
804,60,RL,4.68213122712422,9.539068413863964,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0,0,1734,1734,GasA,Ex,Y,7.45876269238096,1088,7.945555428253489,0,3,1,4,0.6931471805599453,Ex,12,Typ,1,3,1020,Y,52,170,0,1,2009,New,Partial,13.275827535915461,1,1,0,0,0
805,20,RL,4.330733340286331,9.105090961257085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,812,0,124,936,GasA,TA,Y,7.029087564149662,0,7.029087564149662,0,1,0,2,0.6931471805599453,TA,5,Min1,0,1,286,Y,0,0,0,6,2006,WD,Family,11.678439903447801,1,1,1,1,1
806,20,RL,4.5217885770490405,9.41531995266272,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1417,1417,GasA,Ex,Y,7.264730177929867,0,7.264730177929867,0,2,0,3,0.6931471805599453,Ex,6,Typ,0,2,554,Y,0,60,0,7,2008,New,Partial,12.33569641332368,1,1,1,1,0
807,80,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,400,480,100,980,GasA,Gd,Y,6.8885724595653635,0,6.8885724595653635,0,2,0,3,0.6931471805599453,TA,6,Typ,0,1,384,Y,68,0,0,10,2006,WD,Normal,11.816726919301892,1,1,1,0,1
808,70,RL,4.976733742420574,9.970445020661009,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,1309,0,15,1324,GasA,Ex,Y,6.9782137426306985,504,7.3632795869630385,2,1,1,3,0.6931471805599453,Gd,6,Typ,1,2,528,Y,0,312,0,5,2009,WD,Normal,12.31716669303576,1,1,0,1,0
809,80,RL,4.454347296253507,9.503084610020228,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,516,128,380,1024,GasA,TA,Y,6.99117688712121,0,6.99117688712121,1,1,0,3,0.6931471805599453,TA,6,Typ,1,2,484,Y,0,0,0,6,2006,WD,Normal,11.982616545377663,1,1,1,1,1
810,75,RM,4.51085950651685,8.999742789830492,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,TA,TA,PConc,0,0,849,849,GasA,TA,N,6.98100574072173,1063,7.668093709082406,0,2,0,2,1.3862943611198906,TA,11,Typ,0,2,360,N,40,156,0,11,2009,WD,Normal,11.571194373094205,1,1,0,0,0
811,20,RL,4.3694478524670215,9.224341891611996,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,663,377,0,1040,GasA,Fa,Y,7.177782416195197,0,7.177782416195197,1,1,1,3,0.6931471805599453,Gd,5,Typ,1,2,484,Y,265,0,0,1,2006,WD,Normal,12.106252310247962,1,1,1,0,1
812,120,RM,4.2633832685897595,8.398184404834035,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,662,0,186,848,GasA,Ex,Y,6.744059186311348,0,6.744059186311348,1,1,0,1,0.6931471805599453,Gd,4,Typ,1,2,420,Y,140,0,0,6,2008,ConLD,Normal,11.881034786534624,1,1,1,0,1
813,20,C (all),4.204692619390966,9.072571442231286,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,0,0,540,540,GasA,TA,N,6.951772164398911,0,6.951772164398911,0,1,0,2,0.6931471805599453,Fa,4,Typ,0,2,504,N,0,0,0,6,2010,WD,Alloca,10.932981961904135,1,1,1,1,1
814,20,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,608,0,834,1442,GasA,Gd,Y,7.274479558773871,0,7.274479558773871,0,1,1,4,0.6931471805599453,TA,7,Typ,0,1,301,Y,0,0,275,4,2007,COD,Normal,11.969717200243734,1,1,1,1,1
815,50,RL,3.828641396489095,9.017847259860732,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,0,0,686,686,GasW,Gd,Y,6.532334292222349,564,7.1316985104669115,0,1,1,3,0.6931471805599453,Fa,7,Typ,0,1,280,P,207,0,96,7,2006,WD,Normal,11.661345470088502,1,1,0,0,1
816,20,RL,3.8918202981106265,9.4040963063958,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1649,1649,GasA,Ex,Y,7.415776975415394,0,7.415776975415394,0,2,0,3,0.6931471805599453,Gd,6,Typ,0,2,598,Y,0,34,0,5,2010,WD,Normal,12.323411137947407,1,1,1,1,0
817,20,RL,4.2633832685897595,9.343646739284408,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,486,0,522,1008,GasA,Gd,Y,6.9167150203536085,0,6.9167150203536085,0,1,0,2,0.6931471805599453,TA,4,Typ,1,1,275,Y,0,0,120,7,2006,WD,Normal,11.827736204810263,1,1,1,1,1
818,20,RL,4.2633832685897595,9.492959650085501,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1218,0,350,1568,GasA,Ex,Y,7.432483807917119,0,7.432483807917119,1,2,0,3,0.6931471805599453,Gd,7,Typ,2,3,857,Y,150,59,0,7,2008,WD,Normal,12.509874099861838,1,1,1,0,0
819,80,RL,4.394449154672439,9.084436955087027,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,504,0,506,1010,GasA,Gd,Y,6.959398512133975,0,6.959398512133975,1,1,0,3,0.6931471805599453,TA,6,Typ,0,2,440,Y,0,0,0,6,2010,WD,Normal,11.951180395901384,1,1,1,1,1
820,120,RL,3.8066624897703196,8.759668671029939,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,733,0,625,1358,GasA,Ex,Y,7.214504414151143,0,7.214504414151143,1,2,0,2,0.6931471805599453,Gd,6,Typ,1,2,484,Y,192,35,0,6,2010,New,Partial,12.319401330837177,1,1,1,0,0
821,60,RL,4.290459441148391,8.885579291282982,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,798,798,GasA,Ex,Y,6.683360945766275,842,7.403061091090091,0,2,1,3,0.6931471805599453,Gd,6,Typ,0,2,595,Y,0,45,0,6,2008,WD,Normal,12.117241431823558,1,1,0,1,0
822,20,RM,4.110873864173311,8.699681400989514,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,Fa,TA,CBlock,0,0,936,936,GasA,TA,N,6.842683282238422,0,6.842683282238422,0,1,0,2,0.6931471805599453,TA,4,Min2,0,2,576,Y,0,32,112,2,2009,WD,Normal,11.440354772135393,1,1,1,1,0
823,60,RL,4.2633832685897595,9.42504844446929,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,847,847,GasA,Ex,Y,6.742880635791903,886,7.458186157340487,0,2,1,3,0.6931471805599453,Gd,7,Typ,1,2,433,Y,100,48,0,10,2007,WD,Family,12.323855681186558,1,1,0,0,0
824,50,RL,4.110873864173311,9.200391041122515,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,0,0,778,778,GasA,TA,Y,6.851184927493743,545,7.306531398939505,0,2,0,3,0.6931471805599453,TA,7,Typ,1,1,240,Y,335,0,0,7,2009,WD,Normal,11.845819880243557,1,1,0,0,1
