MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
14,2,4.418840607796598,8.74369111054302,1,3,1,4,6,2,2,2,5,5,5,1949,1950,1,1,8,8,2,0.0,3,4,1,284,0,717,1001,1,4,0,0,6.90975328164481,1001,7.602401335665818,0,2,0,4,1.0986122886681098,3,8,6,0,3,871,2,0,0,0,10,1,8,4,1,1,0,1,1
1,1,3.4339872044851463,8.006700845440367,1,3,3,4,21,2,2,4,5,6,4,2009,2009,1,1,12,13,3,76.0,2,4,2,294,0,318,612,1,0,1,4,6.418364935936212,612,7.110696122978827,0,2,1,2,0.6931471805599453,2,4,6,0,2,528,2,0,234,0,8,3,6,5,1,1,0,1,0
1,4,3.091042453358316,7.601901959875166,1,3,3,4,10,2,2,3,5,4,4,1970,1970,1,1,5,5,1,80.0,3,4,1,0,0,546,546,1,1,1,4,6.304448802421981,546,6.996681488176539,0,1,1,3,0.6931471805599453,3,6,6,0,1,286,2,0,0,0,0,1,8,4,1,1,0,1,1
4,0,3.9318256327243257,9.105090961257085,1,3,3,4,9,2,2,0,2,2,2,1949,1950,1,1,0,0,2,0.0,3,4,1,50,0,430,480,1,4,0,0,6.175867270105761,0,6.175867270105761,1,0,0,1,0.6931471805599453,3,4,6,0,1,308,2,0,0,0,1,0,8,0,1,1,1,1,1
4,3,4.2633832685897595,9.749228533507058,1,3,3,4,7,2,2,0,2,4,5,1956,1956,1,1,12,13,2,0.0,3,4,1,1059,0,75,1134,1,0,1,0,7.114769448366463,0,7.114769448366463,0,1,0,3,0.6931471805599453,3,6,6,0,1,284,2,0,0,0,6,3,8,4,1,1,1,1,1
9,3,4.6443908991413725,9.482350275033667,1,0,3,0,20,2,2,0,5,7,4,1991,1991,1,1,6,6,2,0.0,2,4,2,48,634,422,1104,1,0,1,4,6.816735880594968,1215,7.662937850461535,1,2,1,4,0.6931471805599453,2,8,6,1,3,833,2,72,192,224,2,1,8,4,1,1,0,0,0
4,3,4.477336814478207,9.308374112247549,1,0,3,0,12,2,2,0,2,6,7,1958,2002,3,1,8,8,2,0.0,0,4,1,528,411,245,1184,1,0,1,4,7.254884810077338,0,7.254884810077338,1,1,0,3,0.6931471805599453,3,6,2,1,2,601,2,0,51,0,7,2,8,4,1,1,1,1,0
9,3,4.2626798770413155,9.043458999670106,1,0,3,4,20,2,2,0,5,6,4,1994,1994,1,1,6,6,1,105.0,2,2,2,814,0,114,928,1,0,1,4,6.842683282238422,785,7.451241684987676,0,2,1,3,0.6931471805599453,2,7,6,0,2,471,2,300,87,0,9,1,8,4,1,1,0,0,0
14,3,4.219507705176107,9.080003870248179,1,3,3,4,7,1,2,2,0,5,6,1900,2003,1,1,8,8,2,0.0,3,4,1,1084,0,188,1272,1,2,1,4,7.149131598557407,928,7.696667081526462,2,2,2,4,1.0986122886681098,3,9,6,0,0,0,0,0,70,0,11,2,8,4,0,1,0,1,0
4,3,4.189654742026425,9.233861567017529,1,3,3,4,8,6,2,0,2,6,4,2005,2006,1,1,12,13,2,0.0,2,4,2,28,0,1288,1316,1,0,1,4,7.183111701743281,0,7.183111701743281,0,2,0,3,0.6931471805599453,2,6,6,1,2,397,2,100,0,0,1,0,6,5,1,1,1,0,1
0,3,3.9318256327243257,8.98882050177807,1,3,3,4,20,2,2,4,2,6,4,1993,1994,1,1,9,10,2,0.0,2,4,2,165,841,598,1604,1,0,1,4,7.388946097618437,0,7.388946097618437,1,2,0,2,0.6931471805599453,2,5,6,1,2,533,2,0,69,0,9,2,8,4,1,1,1,1,0
4,3,4.382026634673881,9.234154550075438,1,3,3,4,14,2,2,0,2,6,5,1980,1980,1,1,9,10,1,157.0,3,2,1,625,1061,0,1686,1,4,1,4,7.430707082545968,0,7.430707082545968,1,2,0,3,0.6931471805599453,3,7,6,1,2,612,2,384,131,0,7,0,8,4,1,1,1,0,0
4,3,4.2633832685897595,9.655795128300506,1,0,3,0,14,2,2,0,2,5,5,1977,1977,1,1,12,13,2,0.0,3,4,2,767,93,266,1126,1,4,1,4,7.027314514039777,0,7.027314514039777,0,2,0,3,0.6931471805599453,0,6,6,0,2,540,2,180,0,0,5,2,8,0,1,1,1,0,1
9,3,4.543294782270004,9.392661928770137,1,3,3,4,16,2,2,0,5,8,4,2003,2004,3,1,12,13,1,340.0,2,4,2,0,0,1181,1181,1,0,1,4,7.118826249062078,1140,7.772752716468742,0,2,1,4,0.6931471805599453,0,10,6,1,3,656,2,104,100,0,7,1,8,4,1,1,0,0,0
9,3,4.2633832685897595,9.200391041122515,1,3,3,4,14,1,2,0,5,7,4,1968,1968,1,1,8,8,1,342.0,3,4,1,552,0,280,832,1,2,1,4,7.002155954403621,880,7.590346945602565,0,2,1,4,0.6931471805599453,3,9,6,1,2,486,2,0,43,0,6,2,8,4,1,1,0,1,0
4,3,4.2633832685897595,9.379154445411636,1,3,3,4,5,2,2,0,2,8,4,2001,2001,3,1,12,13,2,0.0,2,4,2,0,0,1753,1753,1,0,1,4,7.489412083508719,0,7.489412083508719,0,2,0,3,0.6931471805599453,0,7,6,1,2,522,2,202,151,0,8,3,8,4,1,1,1,0,0
9,3,4.2633832685897595,9.47324295306374,1,0,3,0,8,2,2,0,5,7,4,1997,1997,1,1,6,6,1,285.0,3,4,2,0,0,964,964,1,2,1,4,6.901737206656574,1243,7.71289096149013,0,2,1,4,0.6931471805599453,2,8,6,1,2,642,2,0,0,0,2,0,8,4,1,1,0,1,1
4,3,4.30406509320417,9.096723645189215,1,0,1,4,23,2,2,0,2,8,4,2007,2007,1,1,12,13,2,0.0,2,4,2,16,0,1450,1466,1,0,1,4,7.2909747781429814,0,7.2909747781429814,0,2,0,3,0.6931471805599453,2,7,6,0,3,610,2,100,18,0,9,3,8,4,1,1,1,0,0
4,3,4.2626798770413155,9.116139576577355,1,3,3,4,12,2,2,0,2,5,5,1965,1965,1,1,12,13,2,0.0,3,4,1,338,466,121,925,1,0,1,4,6.8308742346461795,0,6.8308742346461795,0,1,0,2,0.6931471805599453,3,5,6,0,1,429,2,0,0,0,9,3,8,4,1,1,1,1,1
4,3,4.442651256490317,9.364862411412354,1,0,3,0,21,8,2,0,2,9,4,2006,2006,3,1,12,7,3,302.0,0,4,2,0,0,1905,1905,1,0,1,4,7.552762084214147,0,7.552762084214147,0,2,0,3,0.6931471805599453,0,8,6,1,3,788,2,0,191,0,5,1,8,4,1,1,1,1,0
4,3,4.1588830833596715,9.046408680293819,1,3,3,2,5,2,2,0,2,7,4,2004,2004,1,1,12,13,1,210.0,2,4,2,20,0,1480,1500,1,0,1,4,7.313886831633462,0,7.313886831633462,0,2,0,3,0.6931471805599453,2,6,6,0,2,570,2,192,36,0,10,3,8,4,1,1,1,0,0
4,3,5.749392985908253,10.227417172661774,1,1,1,4,12,3,2,0,2,7,6,1960,2007,0,5,13,14,2,0.0,3,4,1,425,0,160,585,1,0,1,4,7.635303886259415,0,7.635303886259415,1,2,0,4,0.6931471805599453,2,9,6,1,2,505,2,0,0,0,2,2,8,4,1,1,1,1,1
5,3,3.970291913552122,8.67008593751938,1,0,3,4,3,2,2,0,2,4,4,1926,1953,1,1,8,8,1,108.0,3,2,2,0,0,600,600,1,2,1,4,6.617402977974478,0,6.617402977974478,0,1,0,1,0.6931471805599453,3,5,6,0,2,528,2,0,0,32,8,0,8,4,1,1,1,1,1
4,3,4.219507705176107,9.218705288307811,1,3,3,4,20,2,2,0,2,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,833,0,343,1176,1,0,1,4,7.0909098220799835,0,7.0909098220799835,1,2,0,2,0.6931471805599453,2,5,6,0,2,555,2,0,41,0,10,3,8,4,1,1,1,1,0
9,3,4.330733340286331,9.177403871729918,1,3,3,4,21,2,2,0,5,7,4,2005,2005,1,1,12,13,2,0.0,2,4,2,341,0,772,1113,1,0,1,4,7.01571242048723,858,7.586803535162581,0,2,1,3,0.6931471805599453,2,8,6,1,2,689,2,0,48,0,4,3,8,4,1,1,0,1,0
9,3,4.30406509320417,9.078065332666364,1,3,3,4,5,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0.0,2,4,2,464,0,927,1391,1,0,1,4,7.238496840894365,571,7.5822291942764615,0,2,1,3,0.6931471805599453,2,7,6,0,3,868,2,0,90,0,10,0,6,5,1,1,0,1,0
10,3,4.2633832685897595,10.089593605747774,1,3,3,4,4,2,2,0,5,7,6,1940,1950,1,1,8,8,2,0.0,3,2,1,0,0,1032,1032,1,0,1,4,7.0967213784947605,1196,7.784889295655098,0,2,0,4,0.6931471805599453,3,10,6,2,1,349,2,56,0,318,8,4,0,4,1,1,0,0,1
14,3,4.02535169073515,9.444700778495557,1,0,3,4,11,2,2,2,2,6,4,1976,1976,1,1,9,10,2,0.0,3,4,1,936,396,396,1728,1,4,1,4,7.455298485683291,0,7.455298485683291,0,2,0,4,1.0986122886681098,3,8,6,0,2,574,2,40,0,0,9,0,8,4,1,1,1,0,1
9,3,4.2633832685897595,9.077494458642754,1,0,3,2,8,8,2,0,5,7,4,1999,1999,1,1,12,13,1,298.0,2,4,2,772,0,220,992,1,0,1,4,6.930494765951626,1038,7.630946580890459,1,2,1,3,0.6931471805599453,2,8,6,1,2,390,2,0,0,0,8,3,8,4,1,1,0,1,1
14,3,3.7612001156935624,8.950532836290382,1,0,3,4,7,2,2,2,2,4,2,1977,1977,1,1,8,8,2,0.0,3,4,2,1440,0,0,1440,1,4,1,4,7.273092595999522,0,7.273092595999522,2,2,0,4,1.0986122886681098,3,8,6,0,0,0,0,321,0,0,10,1,7,0,0,1,1,0,1
14,3,4.61512051684126,10.12667110305036,1,3,2,4,11,2,2,2,2,5,3,1967,1967,1,1,6,10,2,0.0,3,4,1,0,0,1632,1632,1,4,1,4,7.398174092970465,0,7.398174092970465,0,2,0,4,1.0986122886681098,3,8,6,0,2,576,1,0,0,0,8,1,8,4,1,1,1,1,1
4,3,4.2633832685897595,9.573315428463395,1,0,3,1,23,2,2,0,7,6,5,1958,1958,1,1,6,6,1,541.0,3,4,1,111,354,354,819,1,2,1,0,7.20414929203594,0,7.20414929203594,0,1,0,3,0.6931471805599453,2,7,6,1,2,525,2,0,118,0,0,3,0,0,1,1,1,1,0
8,4,4.59511985013459,9.084890521258767,1,3,3,0,17,2,2,0,0,5,5,1890,1996,3,1,12,13,2,0.0,3,4,0,1088,0,0,1088,1,4,1,4,7.080867896690782,561,7.533693709848633,0,1,0,2,0.6931471805599453,3,7,6,0,2,456,2,48,0,244,11,3,8,4,1,1,0,0,1
12,3,4.2626798770413155,9.007489523929735,1,3,3,4,12,2,2,0,7,5,5,1959,1959,1,1,6,6,1,128.0,3,2,1,748,294,102,1144,1,4,1,4,7.0431599159883405,0,7.0431599159883405,1,1,0,3,0.6931471805599453,3,6,6,1,1,796,2,86,0,0,5,0,8,4,1,1,1,0,1
4,3,4.454347296253507,9.584452402426324,1,3,3,4,23,2,2,0,2,8,4,2002,2003,3,1,12,13,1,236.0,2,4,2,1300,0,316,1616,1,0,1,4,7.396335293800808,0,7.396335293800808,1,2,0,3,0.6931471805599453,2,9,6,1,3,808,2,0,252,0,2,1,8,4,1,1,1,1,0
9,3,4.189654742026425,9.547312483639047,1,0,3,4,5,2,2,0,5,7,4,2002,2002,1,1,12,13,1,144.0,2,4,2,0,0,936,936,1,0,1,4,6.842683282238422,840,7.482681828154651,0,2,1,3,0.6931471805599453,2,7,6,1,2,474,2,144,96,0,4,0,8,4,1,1,0,0,0
4,3,4.3694478524670215,9.144307401371744,1,3,3,4,14,2,2,0,2,6,6,1972,2006,3,1,9,10,2,0.0,3,4,1,982,0,179,1161,1,4,1,4,7.231287004327616,0,7.231287004327616,1,1,1,3,0.6931471805599453,2,5,6,1,2,676,2,0,0,0,5,4,8,4,1,1,1,1,1
4,3,4.110873864173311,8.881975184248867,1,3,3,4,12,2,2,0,2,5,7,1950,2002,1,1,12,13,2,0.0,3,4,1,398,149,317,864,1,2,1,4,6.762729506931879,0,6.762729506931879,1,1,0,3,0.6931471805599453,2,5,6,0,2,720,2,194,0,0,9,1,8,4,1,1,1,0,1
4,2,4.110873864173311,8.962007209588313,1,3,3,0,20,2,2,0,2,5,4,1965,1965,1,1,12,13,2,0.0,3,4,1,641,0,187,828,1,2,1,4,6.873163834212518,0,6.873163834212518,1,1,0,3,0.6931471805599453,3,6,6,0,1,300,2,421,0,0,9,0,8,0,1,1,1,0,1
13,3,4.110873864173311,8.881975184248867,1,3,3,4,5,2,2,0,6,5,7,1972,2003,1,1,14,6,2,0.0,3,2,1,660,0,108,768,1,2,1,4,6.645090969505644,0,6.645090969505644,0,1,0,2,0.6931471805599453,3,5,6,0,1,396,2,192,0,0,6,3,8,4,1,1,1,0,1
9,3,4.2633832685897595,9.312535884290853,1,0,3,4,11,2,2,0,5,5,3,1969,1969,1,1,6,6,1,232.0,3,4,1,562,193,29,784,1,0,1,4,7.063903961472068,800,7.585281078639126,0,2,1,4,0.6931471805599453,3,7,3,1,2,530,2,305,189,0,11,2,8,4,1,1,0,0,0
14,3,3.58351893845611,9.148571345578551,1,0,3,1,7,2,2,2,6,6,4,1975,1975,0,5,14,10,1,250.0,3,4,1,945,0,0,945,1,4,1,4,6.8885724595653635,0,6.8885724595653635,0,2,0,4,0.0,3,4,6,0,0,0,2,0,0,0,1,0,8,1,0,1,1,1,1
14,2,4.418840607796598,8.873047798971067,1,0,1,4,6,2,2,2,5,6,5,1946,1950,1,1,8,8,1,423.0,3,4,1,484,0,495,979,1,4,0,1,6.887552571664617,979,7.580189417944541,0,2,0,4,1.0986122886681098,3,8,6,0,2,492,2,0,0,0,10,1,8,4,1,1,0,1,1
1,4,3.2188758248682006,7.170888478512505,1,3,3,4,1,2,2,4,5,6,5,1980,1980,1,1,8,8,2,0.0,3,4,1,285,0,276,561,1,4,1,4,6.331501849893691,668,7.114769448366463,0,1,1,2,0.6931471805599453,3,5,6,1,2,462,2,150,0,0,7,3,8,4,1,1,0,0,1
4,3,4.2626798770413155,8.912069097970134,1,3,3,4,19,2,2,0,2,5,4,1962,1962,3,1,8,8,2,0.0,3,4,1,417,0,640,1057,1,4,1,4,6.964135612418245,0,6.964135612418245,0,1,0,3,0.6931471805599453,3,6,6,0,2,576,2,0,0,0,6,1,8,4,1,1,1,1,1
4,3,4.189654742026425,9.042040056544483,1,3,3,4,5,2,2,0,2,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,699,0,638,1337,1,0,1,4,7.198931240688173,0,7.198931240688173,1,2,0,3,0.6931471805599453,2,6,6,0,2,531,2,0,39,0,1,1,8,4,1,1,1,1,0
1,1,3.2188758248682006,7.8528278122817445,1,3,3,2,21,2,2,3,5,7,4,1999,1999,3,1,8,8,2,0.0,2,4,2,604,0,92,696,1,0,1,4,6.546785410760524,720,7.256297239690681,1,2,1,3,0.6931471805599453,2,6,6,0,2,484,2,0,44,0,7,4,8,4,1,1,0,1,0
4,3,3.9318256327243257,8.882946799288174,1,0,3,4,3,2,2,0,2,5,6,1958,2008,1,1,13,10,2,0.0,3,2,1,696,0,162,858,1,2,1,4,6.755768921984255,0,6.755768921984255,1,1,0,2,0.6931471805599453,3,4,6,0,0,0,2,117,0,0,4,4,8,4,0,1,1,0,1
9,3,4.2633832685897595,9.411483683010726,1,0,3,0,14,4,2,0,5,6,6,1977,1995,1,1,6,6,1,424.0,3,2,1,896,0,434,1330,1,4,1,4,7.341483852363161,1330,7.96311205897929,1,2,1,4,0.6931471805599453,3,11,6,1,2,619,2,550,282,0,9,2,8,4,1,1,0,0,0
1,3,3.2188758248682006,7.744569809354496,1,3,3,0,13,2,2,4,5,6,5,1976,1976,1,1,9,2,2,0.0,3,4,1,556,0,248,804,1,4,1,4,6.690842277418564,744,7.3453648404168685,1,2,1,3,0.6931471805599453,2,7,6,1,2,440,2,48,0,0,9,1,8,4,1,1,0,0,1
4,3,4.812184355372417,9.386308454797962,1,0,3,0,5,2,2,0,2,9,4,2007,2007,1,1,12,13,2,0.0,2,4,2,0,0,1800,1800,1,0,1,4,7.496097345175956,0,7.496097345175956,0,2,0,2,0.6931471805599453,0,7,6,0,2,702,2,288,136,0,7,3,8,4,1,1,1,0,0
9,3,4.394449154672439,9.334061298965942,1,3,3,0,23,2,2,0,5,7,4,2002,2003,1,1,12,13,1,44.0,2,4,2,624,0,193,817,1,0,1,4,6.715383386334681,1070,7.546974117516527,1,2,1,4,0.6931471805599453,2,8,6,1,2,510,2,0,40,0,4,4,8,4,1,1,0,1,0
9,3,4.189654742026425,9.233861567017529,1,3,3,4,8,6,2,0,5,6,4,2005,2007,1,1,12,13,2,0.0,2,4,2,0,0,783,783,1,0,1,4,6.664409020350408,701,7.3031700512368,0,2,1,3,0.6931471805599453,2,8,6,1,2,393,2,0,72,0,9,1,6,5,1,1,0,1,0
8,3,4.875197323201151,9.169622538697624,1,0,1,4,6,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,2,2,0,428,0,300,728,1,0,1,4,6.884486652042782,332,7.1770187659099,1,1,1,2,0.6931471805599453,3,7,3,2,1,256,2,0,70,0,8,3,8,4,1,1,0,1,0
4,3,4.2633832685897595,8.908018322784887,1,0,3,4,12,2,2,0,2,5,6,1955,1955,3,1,13,14,1,151.0,3,4,1,902,0,196,1098,1,4,1,4,7.002155954403621,0,7.002155954403621,1,1,0,3,0.6931471805599453,3,6,6,0,1,260,2,0,0,0,9,2,8,4,1,1,1,1,1
8,4,3.9318256327243257,8.68710472813351,1,3,3,4,17,2,2,0,0,3,5,1910,1950,1,1,12,13,2,0.0,3,4,0,0,0,600,600,3,1,0,4,6.398594934535208,368,6.876264611890766,0,1,0,2,0.6931471805599453,3,6,6,0,0,0,2,0,0,0,7,3,8,0,0,1,0,1,1
3,3,4.330733340286331,9.247925132303454,1,3,3,4,12,2,2,1,7,6,4,1958,1958,3,1,6,6,1,105.0,3,1,1,513,0,75,588,1,4,1,4,6.999422467507961,0,6.999422467507961,1,1,0,2,0.6931471805599453,3,6,6,0,1,264,2,0,0,0,5,0,3,4,1,1,1,1,1
8,3,4.110873864173311,9.287394001418473,1,3,3,4,12,2,2,0,0,4,3,1949,1950,1,1,0,0,2,0.0,3,4,1,0,0,720,720,1,4,0,0,6.580639137284949,472,7.084226422097916,0,1,1,4,0.6931471805599453,3,6,6,0,0,0,2,0,0,0,3,0,8,0,0,1,0,1,1
1,3,3.6109179126442243,7.727094484779841,1,3,3,4,16,2,2,3,5,7,4,2003,2004,1,1,12,15,3,106.0,2,4,2,567,0,197,764,1,0,1,4,6.639875833826536,862,7.394493107219038,0,2,0,2,0.6931471805599453,2,6,6,0,2,474,2,0,27,0,9,3,8,4,1,1,0,1,0
0,3,4.02535169073515,8.973731569708402,1,3,3,4,20,2,2,4,2,6,4,1979,1979,1,1,9,10,2,0.0,3,4,1,0,0,918,918,1,4,1,4,6.823286122355687,0,6.823286122355687,0,2,0,2,0.6931471805599453,3,5,6,1,1,264,2,28,0,0,6,4,8,4,1,1,1,0,1
4,1,4.564348191467836,9.36220272128543,1,3,3,0,21,2,2,0,2,7,4,2007,2008,1,1,5,5,2,0.0,2,4,2,0,0,1428,1428,1,0,1,4,7.264730177929867,0,7.264730177929867,0,2,0,3,0.6931471805599453,2,6,6,0,2,480,2,0,120,0,3,2,6,5,1,1,1,1,0
10,3,4.110873864173311,9.342683558963897,1,0,3,0,3,6,1,0,5,7,7,1910,1993,1,1,6,6,2,0.0,3,2,0,0,0,728,728,1,4,0,4,7.036148493750536,883,7.61085279039525,0,1,0,3,0.6931471805599453,2,8,6,0,2,532,2,509,135,0,1,3,8,4,1,1,0,0,0
1,1,4.2633832685897595,7.883069351305753,1,3,3,2,21,2,2,3,5,7,4,2000,2000,1,1,8,8,2,0.0,2,4,2,641,0,32,673,1,0,1,4,6.513230110912307,709,7.232010331664759,1,2,1,3,0.6931471805599453,2,6,6,0,2,490,2,153,50,0,6,0,8,4,1,1,0,0,0
5,3,3.9512437185814275,8.682877107057168,1,0,0,4,3,2,2,0,2,4,6,1923,1958,1,1,13,14,2,0.0,3,4,2,0,0,440,440,1,4,1,0,6.76849321164863,0,6.76849321164863,0,1,0,2,0.6931471805599453,1,4,6,0,0,0,2,0,0,0,10,0,8,4,0,1,1,1,1
0,1,3.58351893845611,8.360539381370861,1,0,3,4,21,2,2,4,2,7,4,2006,2007,1,1,12,13,2,0.0,2,4,2,1106,0,135,1241,1,0,1,4,7.124478262493424,0,7.124478262493424,1,1,1,1,0.6931471805599453,2,4,6,0,2,569,2,0,116,0,2,1,6,5,1,1,1,1,0
4,3,4.23410650459726,9.153875834995056,1,3,0,4,7,2,2,0,2,4,4,1954,1954,1,1,8,8,2,0.0,3,4,1,552,0,342,894,1,0,1,4,6.796823718274855,0,6.796823718274855,0,1,0,3,0.6931471805599453,3,5,6,0,2,400,2,0,0,0,7,1,8,0,1,1,1,1,1
4,3,4.394449154672439,9.084436955087027,1,3,3,0,19,1,2,0,2,5,5,1963,1963,1,1,12,13,2,0.0,3,4,2,651,0,470,1121,1,4,1,4,7.022868086082641,0,7.022868086082641,1,1,0,3,0.6931471805599453,3,5,6,0,2,480,2,0,80,0,8,3,8,4,1,1,1,1,0
13,3,4.2633832685897595,9.402859753746583,1,0,3,0,12,2,2,0,6,7,8,1961,2007,1,1,5,5,3,210.0,0,4,1,867,0,77,944,1,2,1,4,6.907755278982137,0,6.907755278982137,1,1,0,3,0.6931471805599453,0,6,6,0,2,588,2,144,76,0,9,2,8,4,1,1,1,0,0
9,3,4.59511985013459,9.40951904583656,1,0,3,0,15,2,2,0,5,8,4,1998,1999,3,1,12,13,1,975.0,2,4,2,854,0,371,1225,1,0,1,4,7.152268856032539,1336,7.868254265520613,1,2,1,4,0.6931471805599453,2,8,6,1,3,676,2,250,0,0,9,3,8,4,1,1,0,0,1
4,3,3.784189633918261,8.065579427282092,1,3,3,4,0,2,2,0,2,7,4,2007,2007,1,1,12,13,1,16.0,2,4,2,0,0,1266,1266,1,0,1,4,7.144407180321139,0,7.144407180321139,0,2,0,2,0.6931471805599453,2,6,6,1,2,388,2,100,16,0,5,2,8,4,1,1,1,0,0
9,3,4.2633832685897595,9.328212292571072,1,3,3,0,5,2,2,0,5,8,4,2002,2002,1,1,5,5,2,0.0,2,4,2,0,0,1128,1128,1,0,1,4,7.047517221357296,1141,7.736743682453495,0,2,1,4,0.6931471805599453,2,9,6,1,2,779,2,0,0,0,7,2,8,4,1,1,0,1,1
14,3,4.330733340286331,9.222861652529854,1,3,3,4,11,2,2,2,0,5,4,1977,1977,1,1,9,10,2,0.0,3,4,1,0,0,0,0,1,4,1,4,7.172424577124845,432,7.45876269238096,0,2,0,4,1.0986122886681098,2,8,6,0,2,539,2,0,0,0,10,3,0,4,1,0,0,1,1
3,3,4.23410650459726,9.294773427951013,1,3,3,4,7,2,2,1,2,5,4,1950,1950,1,1,8,8,2,0.0,3,4,1,1040,0,124,1164,2,4,0,4,7.060476365999801,0,7.060476365999801,1,1,0,3,0.6931471805599453,3,5,6,0,1,240,2,0,48,0,10,2,3,4,1,1,1,1,0
8,4,4.0943445622221,8.577535420422398,1,3,3,0,17,1,2,0,0,6,7,1910,2003,3,1,12,13,2,0.0,3,2,1,0,0,485,485,1,2,1,4,6.90975328164481,634,7.400009517162692,0,1,0,2,0.6931471805599453,2,5,6,0,1,255,2,394,0,0,8,0,8,4,1,1,0,0,1
4,3,4.430816798843313,9.226213721132472,1,0,3,4,16,2,2,0,2,9,4,2009,2010,3,1,12,13,3,450.0,0,4,2,1646,0,284,1930,1,0,1,4,7.57095858316901,0,7.57095858316901,1,2,1,3,0.6931471805599453,0,8,6,1,3,606,2,168,95,0,6,4,6,5,1,1,1,0,0
9,3,4.2633832685897595,9.396570945266852,1,0,3,4,14,2,2,0,5,6,5,1976,1976,1,1,9,10,1,298.0,3,4,1,156,0,692,848,1,4,1,4,7.020190708311925,912,7.616283561580385,0,2,1,4,0.6931471805599453,2,8,6,1,2,551,2,0,224,0,8,1,8,4,1,1,0,1,0
9,1,4.189654742026425,9.002824076547672,1,3,3,4,21,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0.0,2,4,2,0,0,770,770,1,0,1,4,6.658011045870748,798,7.3632795869630385,0,2,1,3,0.6931471805599453,2,6,6,0,2,614,2,0,50,0,10,0,6,5,1,1,0,1,0
9,3,4.418840607796598,9.154087430425385,1,3,3,4,15,2,2,0,5,8,4,1997,1998,1,1,12,13,1,423.0,2,4,2,1074,0,322,1396,1,0,1,4,7.249925536717988,985,7.780303087908373,1,2,1,3,0.6931471805599453,2,7,6,1,3,870,2,0,70,0,8,0,8,4,1,1,0,1,0
10,4,4.804021044733257,9.779736745099953,1,3,3,0,17,0,2,0,5,8,8,1882,1986,1,1,13,14,2,0.0,2,2,0,216,0,700,916,1,2,1,4,6.821107472256465,826,7.463363045520021,0,1,1,4,0.6931471805599453,2,8,6,1,2,424,1,0,169,0,2,3,8,4,1,1,0,1,0
9,3,4.394449154672439,9.186150133174966,1,3,3,4,12,2,2,0,5,6,7,1964,1993,3,1,13,14,1,340.0,3,4,1,536,117,169,822,1,2,1,4,6.928537818164665,831,7.524021415206125,0,2,1,3,0.6931471805599453,2,7,6,1,2,440,2,239,42,0,9,1,8,4,1,1,0,0,0
9,3,4.23410650459726,9.087833697483386,1,3,3,4,5,2,2,0,5,6,4,2005,2006,1,1,12,13,2,0.0,3,4,2,0,0,750,750,1,0,1,4,6.621405651764134,750,7.313886831633462,0,2,1,3,0.6931471805599453,2,6,6,0,2,564,2,0,35,0,10,0,6,5,1,1,0,1,0
4,3,4.574710978503383,9.430037992886092,1,3,3,2,16,2,2,0,2,1,4,2006,2007,3,1,5,5,3,230.0,0,4,2,1172,0,528,1700,1,0,1,4,7.449498005382849,0,7.449498005382849,1,2,0,3,0.6931471805599453,0,7,6,1,3,786,2,216,48,0,9,3,8,4,1,1,1,0,0
8,3,3.9512437185814275,8.45807992692373,1,0,3,4,3,1,2,0,0,4,6,1946,1950,1,1,8,8,2,0.0,3,4,1,384,0,363,747,1,4,1,4,6.652863029353347,456,7.115582126184454,1,1,1,3,0.6931471805599453,3,5,6,0,1,305,2,0,57,0,10,0,8,0,1,1,0,1,0
4,3,4.2633832685897595,9.274253697719836,1,0,3,4,12,2,2,0,2,5,5,1961,1961,3,1,13,14,2,0.0,3,4,1,915,0,135,1050,1,4,1,4,6.957497370876951,0,6.957497370876951,1,1,0,3,0.6931471805599453,3,6,6,0,1,368,2,0,319,0,0,0,0,4,1,1,1,1,0
4,3,4.2633832685897595,9.368881400104733,1,0,3,4,14,3,2,0,2,6,5,1970,1970,3,1,6,6,1,571.0,3,4,1,0,0,1442,1442,1,4,1,4,7.274479558773871,0,7.274479558773871,0,2,0,2,0.6931471805599453,3,6,6,1,2,615,2,371,0,0,4,3,8,4,1,1,1,0,1
